VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-02-19 21:00:44,2016-02-19 21:26:01,1,13.40,-73.961357116699219,40.711433410644531,1,N,-73.779052734375,40.711418151855469,1,37,0.5,0.5,5,0,0.3,43.3
1,2016-02-19 21:00:44,2016-02-19 21:13:55,1,1.30,-73.998313903808594,40.735233306884766,1,N,-73.978347778320312,40.729522705078125,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2016-02-19 21:00:44,2016-02-19 21:07:47,1,1.30,-73.986923217773437,40.756679534912109,1,N,-73.996322631835938,40.740249633789063,1,7,0.5,0.5,1,0,0.3,9.3
1,2016-02-19 21:00:44,2016-02-19 21:18:36,3,4.40,-74.008644104003906,40.733200073242187,1,N,-73.96612548828125,40.691764831542969,1,16,0.5,0.5,3.45,0,0.3,20.75
2,2016-02-19 21:00:44,2016-02-19 21:08:05,5,.90,-73.99822998046875,40.740428924560547,1,N,-74.005203247070313,40.728801727294922,1,6.5,0.5,0.5,1.17,0,0.3,8.97
2,2016-02-19 21:00:44,2016-02-19 21:22:19,1,4.77,-73.990158081054687,40.757030487060547,1,N,-73.919746398925781,40.743480682373047,1,18.5,0.5,0.5,5.94,0,0.3,25.74
1,2016-02-19 21:00:45,2016-02-19 21:20:28,2,5.90,-73.870925903320313,40.7738037109375,1,N,-73.839302062988281,40.716224670410156,2,20.5,0.5,0.5,0,0,0.3,21.8
1,2016-02-19 21:00:45,2016-02-19 21:18:56,1,3.40,-73.967803955078125,40.755287170410156,1,N,-73.982864379882813,40.717483520507813,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2016-02-19 21:00:45,2016-02-19 21:06:49,1,.70,-73.997856140136719,40.7208251953125,1,N,-73.992340087890625,40.728816986083984,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2016-02-19 21:00:45,2016-02-19 21:18:44,1,1.98,-73.9730224609375,40.756240844726563,1,N,-73.989646911621094,40.737457275390625,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2016-02-19 21:00:46,2016-02-19 21:05:09,4,.50,-73.978706359863281,40.758674621582031,1,N,-73.971839904785156,40.762596130371094,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 21:00:46,2016-02-19 21:06:52,5,1.17,-73.94891357421875,40.773601531982422,1,N,-73.959732055664063,40.762527465820312,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-02-19 21:00:46,2016-02-19 21:36:24,1,5.25,-73.994163513183594,40.749698638916016,1,N,-73.98419189453125,40.691390991210937,1,25,0.5,0.5,3,0,0.3,29.3
2,2016-02-19 21:00:46,2016-02-19 21:14:13,6,1.94,-73.970893859863281,40.751171112060547,1,N,-73.989151000976563,40.726650238037109,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2016-02-19 21:00:47,2016-02-19 21:13:12,1,2.00,-74.000808715820313,40.720451354980469,1,N,-74.004913330078125,40.740737915039062,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2016-02-19 21:00:47,2016-02-19 21:10:13,2,1.90,-73.96160888671875,40.774200439453125,1,N,-73.976699829101563,40.790378570556641,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-02-19 21:00:47,2016-02-19 21:06:51,1,.80,-74.003425598144531,40.743518829345703,1,N,-74.007186889648438,40.735000610351563,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2016-02-19 21:00:47,2016-02-19 21:18:29,1,2.80,-73.982528686523437,40.763401031494141,1,N,-74.0052490234375,40.728153228759766,1,13,0.5,0.5,3.55,0,0.3,17.85
2,2016-02-19 21:00:47,2016-02-19 21:07:48,5,1.24,-73.974647521972656,40.753250122070313,1,N,-73.963546752929688,40.766086578369141,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2016-02-19 21:00:47,2016-02-19 21:32:14,2,11.59,-73.990127563476563,40.729511260986328,1,N,-74.03466796875,40.633838653564453,1,36,0.5,0.5,7.46,0,0.3,44.76
2,2016-02-19 21:00:47,2016-02-19 21:09:34,4,1.76,-73.989349365234375,40.757858276367188,1,N,-73.965751647949219,40.760215759277344,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-02-19 21:00:47,2016-02-19 21:07:58,1,1.31,-73.992042541503906,40.743431091308594,1,N,-74.003822326660156,40.738048553466797,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-02-19 21:00:48,2016-02-19 21:12:46,2,1.80,-73.987815856933594,40.760021209716797,1,N,-73.999473571777344,40.738845825195313,1,9.5,0.5,0.5,0.1,0,0.3,10.9
1,2016-02-19 21:00:48,2016-02-19 21:20:27,2,5.10,-73.98223876953125,40.782924652099609,1,N,-74.002326965332031,40.724533081054687,1,19,0.5,0.5,4.05,0,0.3,24.35
1,2016-02-19 21:00:48,2016-02-19 21:07:38,1,.80,-73.953903198242188,40.764511108398438,1,N,-73.966201782226563,40.764686584472656,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-02-19 21:00:48,2016-02-19 21:13:55,5,2.94,-73.990585327148438,40.756294250488281,1,N,-73.969871520996094,40.794563293457031,1,12,0.5,0.5,3.32,0,0.3,16.62
2,2016-02-19 21:00:48,2016-02-19 21:06:42,1,1.16,-73.989891052246094,40.757171630859375,1,N,-73.976219177246094,40.763931274414063,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-02-19 21:00:49,2016-02-19 21:12:32,1,1.80,-73.981430053710938,40.755115509033203,1,N,-73.979881286621094,40.772705078125,1,9.5,0.5,0.5,1.3,0,0.3,12.1
1,2016-02-19 21:00:49,2016-02-19 21:20:59,1,4.90,-73.988746643066406,40.738655090332031,1,N,-73.973060607910156,40.791175842285156,1,17.5,0.5,0.5,4.7,0,0.3,23.5
1,2016-02-19 21:00:49,2016-02-19 21:26:52,1,3.50,-73.988983154296875,40.721710205078125,1,N,-73.992645263671875,40.757999420166016,2,17,0.5,0.5,0,0,0.3,18.3
1,2016-02-19 21:00:49,2016-02-19 21:32:18,1,9.70,-73.963211059570313,40.761985778808594,1,N,-73.931892395019531,40.690631866455078,1,31,0.5,0.5,7.55,5.54,0.3,45.39
2,2016-02-19 21:00:49,2016-02-19 21:04:58,4,.60,-73.980148315429687,40.783950805664063,1,N,-73.974456787109375,40.778388977050781,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-02-19 21:00:49,2016-02-19 21:06:18,1,.98,-73.982551574707031,40.755706787109375,1,N,-73.99090576171875,40.750713348388672,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-02-19 21:00:49,2016-02-19 21:15:49,1,2.39,-73.967369079589844,40.756565093994141,1,N,-73.989273071289063,40.726356506347656,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-02-19 21:00:49,2016-02-19 21:05:47,1,.78,-73.972198486328125,40.756458282470703,1,N,-73.962059020996094,40.759418487548828,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-02-19 21:00:50,2016-02-19 21:02:13,1,.20,-73.996047973632813,40.759262084960938,1,N,-73.993385314941406,40.762592315673828,2,3,0.5,0.5,0,0,0.3,4.3
1,2016-02-19 21:00:50,2016-02-19 21:25:36,1,3.60,-73.990623474121094,40.717433929443359,1,N,-73.989280700683594,40.756145477294922,2,17,0.5,0.5,0,0,0.3,18.3
2,2016-02-19 21:00:50,2016-02-19 21:17:34,2,3.50,-73.988037109375,40.759803771972656,1,N,-73.949310302734375,40.785118103027344,1,14.5,0.5,0.5,1.5,0,0.3,17.3
2,2016-02-19 21:00:50,2016-02-19 21:14:26,1,2.36,-73.973548889160156,40.752407073974609,1,N,-74.003761291503906,40.747711181640625,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,2016-02-19 21:00:51,2016-02-19 21:08:23,1,1.60,-73.978271484375,40.752151489257813,1,N,-73.98516845703125,40.732501983642578,1,7.5,0.5,0.5,1.5,0,0.3,10.3
2,2016-02-19 21:00:51,2016-02-19 21:03:41,1,.76,-73.959587097167969,40.808963775634766,1,N,-73.967613220214844,40.80316162109375,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-02-19 21:00:51,2016-02-19 21:04:07,1,.72,-73.961746215820312,40.759738922119141,1,N,-73.95880126953125,40.768051147460938,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-02-19 21:00:52,2016-02-19 21:06:28,1,.70,-73.945388793945313,40.774303436279297,1,N,-73.958457946777344,40.778728485107422,1,5.5,0.5,0.5,0.5,0,0.3,7.3
1,2016-02-19 21:00:52,2016-02-19 21:14:48,1,3.40,-73.950752258300781,40.779243469238281,1,N,-73.983673095703125,40.737258911132812,1,13,0.5,0.5,2,0,0.3,16.3
1,2016-02-19 21:00:52,2016-02-19 21:05:05,1,.60,-73.988784790039063,40.758640289306641,1,N,-73.981857299804688,40.763473510742188,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2016-02-19 21:00:52,2016-02-19 21:16:57,1,3.91,-73.987197875976563,40.749423980712891,1,N,-73.989006042480469,40.712783813476563,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2016-02-19 21:00:52,2016-02-19 21:15:21,6,1.37,-73.986549377441406,40.741176605224609,1,N,-73.999343872070312,40.728858947753906,1,10,0.5,0.5,1,0,0.3,12.3
1,2016-02-19 21:00:53,2016-02-19 21:19:20,1,1.30,-73.992652893066406,40.733879089355469,1,N,-73.976776123046875,40.732418060302734,1,12,0.5,0.5,1,0,0.3,14.3
1,2016-02-19 21:00:53,2016-02-19 21:04:01,1,.60,0,0,1,N,0,0,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2016-02-19 21:00:53,2016-02-19 21:04:10,1,.40,-74.007728576660156,40.746803283691406,1,N,-74.001686096191406,40.745685577392578,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-02-19 21:00:53,2016-02-19 21:08:57,1,1.80,-73.9791259765625,40.777435302734375,1,N,-73.95611572265625,40.775749206542969,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2016-02-19 21:00:53,2016-02-19 21:18:54,6,3.08,-73.987968444824219,40.737998962402344,1,N,-73.9542236328125,40.767101287841797,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2016-02-19 21:00:53,2016-02-19 21:28:11,1,11.19,-73.874618530273438,40.774131774902344,1,N,-73.982315063476563,40.764129638671875,1,33.5,0.5,0.5,8.07,5.54,0.3,48.41
2,2016-02-19 21:00:53,2016-02-19 21:07:37,6,.57,-73.983627319335938,40.738235473632813,1,N,-73.984359741210937,40.74420166015625,1,6,0.5,0.5,2,0,0.3,9.3
2,2016-02-19 21:00:53,2016-02-19 21:12:31,2,1.79,-73.964797973632812,40.769870758056641,1,N,-73.986160278320312,40.762039184570313,1,9.5,0.5,0.5,2.7,0,0.3,13.5
1,2016-02-19 21:00:54,2016-02-19 21:01:24,1,.00,-74.004257202148438,40.737682342529297,1,N,-74.004188537597656,40.737644195556641,3,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-02-19 21:00:54,2016-02-19 21:08:45,1,1.00,-73.9866943359375,40.737140655517578,1,N,-74.002815246582031,40.743865966796875,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-02-19 21:00:54,2016-02-19 21:10:21,1,1.20,-73.99127197265625,40.731727600097656,1,N,-73.981979370117187,40.745891571044922,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2016-02-19 21:00:54,2016-02-19 21:13:21,1,2.57,-73.990058898925781,40.740821838378906,1,N,-73.961479187011719,40.760398864746094,1,11,0.5,0.5,2.5,0,0.3,14.8
2,2016-02-19 21:00:54,2016-02-19 21:03:40,2,1.20,-73.9552001953125,40.768875122070313,1,N,-73.944389343261719,40.783699035644531,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-02-19 21:00:54,2016-02-19 21:13:55,1,3.93,-74.008644104003906,40.711357116699219,1,N,-73.980476379394531,40.737701416015625,1,14.5,0.5,0.5,2,0,0.3,17.8
1,2016-02-19 21:00:55,2016-02-19 21:15:14,1,3.30,-74.005599975585938,40.7177734375,1,N,-73.978507995605469,40.757450103759766,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2016-02-19 21:00:55,2016-02-19 21:26:44,1,4.80,-74.006263732910156,40.733482360839844,1,N,-73.953254699707031,40.771617889404297,1,19.5,0.5,0.5,4.15,0,0.3,24.95
1,2016-02-19 21:00:55,2016-02-19 21:15:53,1,1.70,-73.965812683105469,40.762687683105469,1,N,-73.985366821289063,40.753379821777344,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2016-02-19 21:00:55,2016-02-19 21:12:44,1,2.20,-73.956947326660156,40.770606994628906,1,N,-73.979331970214844,40.777477264404297,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-02-19 21:00:55,2016-02-19 21:16:46,1,1.70,-73.989166259765625,40.729156494140625,1,N,-73.978378295898437,40.742328643798828,1,11,0.5,0.5,2.45,0,0.3,14.75
2,2016-02-19 21:00:55,2016-02-19 21:07:29,3,1.36,-73.961784362792969,40.764297485351562,1,N,-73.974143981933594,40.747211456298828,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-02-19 21:00:55,2016-02-19 21:15:37,3,3.20,-73.971290588378906,40.751209259033203,1,N,-73.956367492675781,40.771701812744141,1,13.5,0.5,0.5,2,0,0.3,16.8
1,2016-02-19 21:00:56,2016-02-19 21:09:53,1,.80,-73.9959716796875,40.724964141845703,1,N,-73.984626770019531,40.725658416748047,1,7,0,0.5,2,0,0.3,9.8
1,2016-02-19 21:00:56,2016-02-19 21:12:32,2,1.70,-73.955856323242188,40.803638458251953,1,N,-73.946609497070312,40.813896179199219,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-02-19 21:00:56,2016-02-19 21:39:56,2,17.50,-73.990478515625,40.731060028076172,2,N,-73.7904052734375,40.643913269042969,1,52,0,0.5,11.65,5.54,0.3,69.99
1,2016-02-19 21:00:56,2016-02-19 21:19:12,1,1.70,-73.999320983886719,40.725006103515625,1,N,-73.984237670898438,40.743450164794922,1,12,0.5,0.5,2.65,0,0.3,15.95
1,2016-02-19 21:00:56,2016-02-19 21:17:36,1,5.30,-74.005653381347656,40.750774383544922,1,N,-73.953514099121094,40.786819458007813,2,18,0.5,0.5,0,0,0.3,19.3
2,2016-02-19 21:00:56,2016-02-19 21:21:57,1,10.36,0,0,1,N,0,0,2,30.5,0.5,0.5,0,0,0.3,31.8
2,2016-02-19 21:00:56,2016-02-19 21:04:04,1,.69,-73.979270935058594,40.763809204101562,1,N,-73.979286193847656,40.758460998535156,1,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 21:00:56,2016-02-19 21:23:33,2,3.15,-73.98052978515625,40.761478424072266,1,N,-73.983268737792969,40.726478576660156,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-02-19 21:00:56,2016-02-19 21:03:31,4,.43,-73.977691650390625,40.758186340332031,1,N,-73.977836608886719,40.753406524658203,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2016-02-19 21:00:56,2016-02-19 21:24:11,2,4.04,-73.963203430175781,40.774093627929688,1,N,-74.005203247070313,40.740688323974609,2,18,0.5,0.5,0,0,0.3,19.3
2,2016-02-19 21:00:56,2016-02-19 21:07:03,5,1.47,-74.014701843261719,40.713859558105469,1,N,-74.00665283203125,40.731369018554688,1,7,0.5,0.5,2.49,0,0.3,10.79
1,2016-02-19 21:00:57,2016-02-19 21:15:50,1,3.10,-73.962760925292969,40.763145446777344,1,N,-73.998764038085938,40.745403289794922,2,13,0.5,0.5,0,0,0.3,14.3
1,2016-02-19 21:00:57,2016-02-19 21:22:19,1,2.20,-73.978424072265625,40.752109527587891,1,N,-73.979331970214844,40.727596282958984,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2016-02-19 21:00:57,2016-02-19 21:10:59,2,2.10,-73.98187255859375,40.776905059814453,1,N,-73.9534912109375,40.771671295166016,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-02-19 21:00:57,2016-02-19 21:15:16,1,1.80,-73.964973449707031,40.769760131835938,1,N,-73.988639831542969,40.763694763183594,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-02-19 21:00:57,2016-02-19 21:11:46,2,2.10,-73.981124877929688,40.779338836669922,1,N,-73.950218200683594,40.771461486816406,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-02-19 21:00:57,2016-02-19 21:34:57,1,6.10,-74.00616455078125,40.734703063964844,1,N,-73.950065612792969,40.682697296142578,2,25,0.5,0.5,0,0,0.3,26.3
2,2016-02-19 21:00:57,2016-02-19 21:12:08,5,1.62,-73.992446899414062,40.764812469482422,1,N,-73.991561889648438,40.750385284423828,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-02-19 21:00:57,2016-02-19 21:14:18,6,2.24,-73.992401123046875,40.7484130859375,1,N,-73.964042663574219,40.756843566894531,1,11,0.5,0.5,2,0,0.3,14.3
2,2016-02-19 21:00:57,2016-02-19 21:05:06,2,.79,-73.954002380371094,40.764339447021484,1,N,-73.952873229980469,40.772491455078125,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-02-19 21:00:57,2016-02-19 21:08:27,2,1.74,-73.99676513671875,40.763015747070313,1,N,-74.004287719726563,40.744525909423828,1,7.5,0.5,0.5,2.64,0,0.3,11.44
1,2016-02-19 21:00:58,2016-02-19 21:08:13,1,1.10,-73.993461608886719,40.742088317871094,1,N,-73.980667114257813,40.748176574707031,1,6.5,0.5,0.5,2,0,0.3,9.8
1,2016-02-19 21:00:58,2016-02-19 21:07:15,1,1.10,-73.98834228515625,40.764171600341797,1,N,-73.984527587890625,40.752849578857422,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-02-19 21:00:58,2016-02-19 21:09:46,6,2.33,-73.975593566894531,40.754993438720703,1,N,-73.95294189453125,40.780250549316406,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-02-19 21:00:58,2016-02-19 21:42:20,5,21.58,-73.781173706054688,40.644969940185547,2,N,-73.980903625488281,40.771060943603516,2,52,0,0.5,0,5.54,0.3,58.34
2,2016-02-19 21:00:58,2016-02-19 21:33:52,1,7.95,-73.968048095703125,40.801200866699219,1,N,-73.983810424804688,40.725620269775391,1,29,0.5,0.5,6.06,0,0.3,36.36
2,2016-02-19 21:00:58,2016-02-19 21:32:02,2,18.22,-73.789993286132812,40.644031524658203,2,N,-73.987434387207031,40.744476318359375,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2016-02-19 21:00:58,2016-02-19 21:26:41,5,3.11,-74.00091552734375,40.729496002197266,1,N,-73.974594116210938,40.759246826171875,1,17,0.5,0.5,4.58,0,0.3,22.88
2,2016-02-19 21:00:58,2016-02-19 21:09:36,2,1.06,-73.961509704589844,40.771415710449219,1,N,-73.966873168945313,40.766971588134766,1,7.5,0.5,0.5,2.2,0,0.3,11
2,2016-02-19 21:00:58,2016-02-19 21:21:23,1,1.94,-73.996597290039063,40.731201171875,1,N,-73.984519958496094,40.748485565185547,2,14,0.5,0.5,0,0,0.3,15.3
1,2016-02-19 21:00:59,2016-02-19 21:12:39,1,1.40,-73.990814208984375,40.739784240722656,1,N,-74.00738525390625,40.72869873046875,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2016-02-19 21:00:59,2016-02-19 21:13:05,1,1.30,-73.982101440429688,40.736454010009766,1,N,-74.00128173828125,40.737129211425781,1,9,0.5,0.5,1.7,0,0.3,12
1,2016-02-19 21:00:59,2016-02-19 21:02:46,1,.50,-73.960128784179687,40.762004852294922,1,N,-73.956748962402344,40.768966674804687,1,3.5,0.5,0.5,0.7,0,0.3,5.5
2,2016-02-19 21:00:59,2016-02-19 21:03:38,1,.49,-73.955970764160156,40.76397705078125,1,N,-73.955421447753906,40.768600463867188,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-02-19 21:00:59,2016-02-19 21:33:25,1,7.54,-73.9791259765625,40.777057647705078,1,N,-73.866943359375,40.754478454589844,2,27.5,0.5,0.5,0,0,0.3,28.8
2,2016-02-19 21:00:59,2016-02-19 21:04:35,1,.91,-73.988128662109375,40.749843597412109,1,N,-73.97283935546875,40.749668121337891,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-02-19 21:00:59,2016-02-19 21:08:27,3,.87,-73.977951049804687,40.761131286621094,1,N,-73.988288879394531,40.769081115722656,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-02-19 21:00:59,2016-02-19 21:22:09,1,1.61,-73.979660034179688,40.739749908447266,1,N,-73.986923217773437,40.721099853515625,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2016-02-19 21:00:59,2016-02-19 21:05:39,5,.56,-73.988227844238281,40.748580932617188,1,N,-73.982620239257813,40.742729187011719,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2016-02-19 21:01:00,2016-02-19 21:03:47,1,.80,-73.928070068359375,40.769721984863281,1,N,-73.936714172363281,40.760112762451172,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-02-19 21:01:00,2016-02-19 21:14:53,1,1.70,-73.967277526855469,40.756855010986328,1,N,-73.988288879394531,40.748744964599609,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2016-02-19 21:01:00,2016-02-19 21:05:51,1,1.10,-73.975433349609375,40.760818481445313,1,N,-73.963111877441406,40.770763397216797,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-02-19 21:01:00,2016-02-19 21:03:36,1,.50,-73.953338623046875,40.779537200927734,1,N,-73.948478698730469,40.786411285400391,1,4,0.5,0.5,1,0,0.3,6.3
1,2016-02-19 21:01:00,2016-02-19 21:15:08,1,1.40,-73.983833312988281,40.738075256347656,1,N,-73.99688720703125,40.723869323730469,1,10,0.5,0.5,1,0,0.3,12.3
1,2016-02-19 21:01:00,2016-02-19 21:08:16,2,1.40,-73.987373352050781,40.747230529785156,1,N,-73.984603881835938,40.733047485351563,1,7,0.5,0.5,1,0,0.3,9.3
1,2016-02-19 21:01:00,2016-02-19 21:16:16,3,1.50,-73.980697631835938,40.738151550292969,1,N,-74.000381469726563,40.730075836181641,1,10.5,0.5,0.5,4,0,0.3,15.8
2,2016-02-19 21:01:00,2016-02-19 21:20:34,1,4.69,-73.970870971679688,40.793338775634766,1,N,-73.917709350585937,40.819229125976562,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2016-02-19 21:01:00,2016-02-19 21:16:45,1,2.06,-73.997108459472656,40.722381591796875,1,N,-74.006729125976563,40.743930816650391,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-02-19 21:01:00,2016-02-19 21:11:10,5,1.26,-73.99481201171875,40.719699859619141,1,N,-73.994537353515625,40.732315063476563,1,8,0.5,0.5,2,0,0.3,11.3
2,2016-02-19 21:01:00,2016-02-19 21:07:52,6,1.83,-73.955978393554688,40.779796600341797,1,N,-73.973342895507813,40.7926025390625,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-02-19 21:01:00,2016-02-19 21:03:18,2,.22,-73.9818115234375,40.778160095214844,1,N,-73.980087280273437,40.776138305664063,1,3.5,0.5,0.5,1.2,0,0.3,6
2,2016-02-19 21:01:00,2016-02-19 21:06:54,2,.96,-73.990043640136719,40.757251739501953,1,N,-73.979461669921875,40.764087677001953,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-02-19 21:01:00,2016-02-19 21:09:30,1,1.13,-73.992729187011719,40.715133666992188,1,N,-74.009193420410156,40.716251373291016,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-02-19 21:01:00,2016-02-19 21:06:11,3,1.10,-73.967147827148438,40.803524017333984,1,N,-73.967147827148438,40.803524017333984,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-02-19 21:01:00,2016-02-19 21:25:59,1,6.86,-73.994110107421875,40.751182556152344,1,N,-73.953445434570312,40.711673736572266,1,24.5,0.5,0.5,6.27,5.54,0.3,37.61
1,2016-02-19 21:01:01,2016-02-19 21:03:07,2,.30,-74.00225830078125,40.734470367431641,1,N,-74.00439453125,40.730770111083984,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-02-19 21:01:01,2016-02-19 21:10:00,1,1.90,-73.995689392089844,40.724777221679688,1,Y,-74.014678955078125,40.715385437011719,1,9,0.5,0.5,2.55,0,0.3,12.85
1,2016-02-19 21:01:01,2016-02-19 21:12:34,2,2.00,-73.997787475585937,40.744941711425781,1,N,-74.003402709960938,40.722133636474609,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2016-02-19 21:01:02,2016-02-19 21:06:32,1,1.00,-73.970664978027344,40.758228302001953,1,N,-73.980995178222656,40.744590759277344,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-02-19 21:01:02,2016-02-19 21:04:00,2,.50,-73.968338012695312,40.798904418945312,1,N,-73.965438842773438,40.805774688720703,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-02-19 21:01:02,2016-02-19 21:21:41,2,2.87,-73.971427917480469,40.758159637451172,1,N,-74.00341796875,40.738178253173828,1,14.5,0.5,0.5,3.95,0,0.3,19.75
1,2016-02-19 21:01:03,2016-02-19 21:11:37,1,.90,-73.983184814453125,40.741657257080078,1,N,-73.991416931152344,40.749568939208984,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-02-19 21:01:03,2016-02-19 21:17:03,1,3.50,-74.002899169921875,40.760448455810547,1,N,-74.009193420410156,40.713466644287109,1,15,0.5,0.5,2.45,0,0.3,18.75
1,2016-02-19 21:01:03,2016-02-19 21:08:28,3,.80,-73.980499267578125,40.742481231689453,1,N,-73.977775573730469,40.752197265625,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-02-19 21:01:03,2016-02-19 21:20:11,1,7.90,-73.982719421386719,40.731121063232422,1,N,-73.864669799804687,40.726478576660156,2,24.5,0.5,0.5,0,5.54,0.3,31.34
2,2016-02-19 21:01:03,2016-02-19 21:06:19,1,1.00,-73.987800598144531,40.740798950195313,1,N,-73.973716735839844,40.738189697265625,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-02-19 21:01:03,2016-02-19 21:10:13,3,2.34,-73.954566955566406,40.765846252441406,1,N,-73.976470947265625,40.785690307617188,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-02-19 21:01:03,2016-02-19 21:29:11,1,9.54,-73.996177673339844,40.75347900390625,1,N,-73.856742858886719,40.704719543457031,1,31,0.5,0.5,7.57,5.54,0.3,45.41
2,2016-02-19 21:01:03,2016-02-19 21:18:14,1,2.96,-73.985137939453125,40.747600555419922,1,N,-74.010002136230469,40.718029022216797,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2016-02-19 21:01:04,2016-02-19 21:09:02,1,.80,-73.984535217285156,40.748378753662109,1,N,-73.97613525390625,40.744579315185547,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2016-02-19 21:01:04,2016-02-19 21:10:29,3,1.30,-73.979103088378906,40.761943817138672,1,N,-73.99072265625,40.757484436035156,1,8,0.5,0.5,0,0,0.3,9.3
1,2016-02-19 21:01:04,2016-02-19 21:11:38,2,1.60,-73.986312866210938,40.759101867675781,1,N,-73.99139404296875,40.746589660644531,1,9,0.5,0.5,3,0,0.3,13.3
1,2016-02-19 21:01:04,2016-02-19 21:17:03,1,7.50,-73.873069763183594,40.774032592773438,1,N,-73.791267395019531,40.750400543212891,1,23,0.5,0.5,0,0,0.3,24.3
1,2016-02-19 21:01:04,2016-02-19 21:01:08,1,.00,-73.790191650390625,40.643768310546875,1,N,-73.790168762207031,40.643756866455078,4,2.5,0.5,0.5,0,0,0.3,3.8
